Point 0
x,549.8750372488175,552.9057658529728,555.9378543116636,558.9713035403274,562.0061144552164,565.0422879734106,568.07982501281,571.1187264921391,574.1589933309515,577.2006264496249,580.2436267693647,583.2879952122021,586.3337327010067,589.3808401594633,592.4293185121023,595.47916868428,598.5303916021821,601.5829881928348,604.6369593840955,607.69230610466,610.7490292840557,613.8071298526538,616.8666087416623,619.9274668831258,622.9897052099332,626.0533246558116,629.118326155336,632.1847106439163,635.2524790578154,638.3216323341367,641.3921714108292,644.4640972266952,647.5374107213738,650.6121128353643,653.6882045100137,656.7656866875168,659.8445603109194,662.9248263241243,666.0064856718891,669.0895392998191,672.1739881543854,675.2598331829067,678.347075333566,681.4357155554007,684.525754798311,687.6171940130571,690.7100341512596,693.8042761654033,696.8999210088368,699.9969696357693,703.095423001283,706.1952820613205,709.2965477726939,712.3992210930865,715.5033029810438,718.6087943959919,721.7156962982208,724.8240096488935,727.9337354100517,731.0448745446083,734.1574280163495,737.2713967899399,740.3867818309245,743.5035841057215,746.6218045816331,749.74144422684,752.8625040104034,755.9849849022685,759.1088878732608,762.234213895099,765.3609639403785,768.4891389825825,771.6187399960872,774.7497679561493,777.8822238389203,781.0161086214412,784.1514232816462,787.288168798359,790.4263461512983,793.5659563210756,796.7070002892033,799.8494790380864,802.9933935510271,806.1387448122259,809.2855338067893,812.433761520715,815.5834289409122,818.7345370551811,821.8870868522408,825.0410793217034,828.1965154540922,831.3533962408364,834.5117226742695,837.6714957476433,840.8327164551083,843.9953857917371,847.1595047535047,850.3250743373064,853.492095540947,856.6605693631518,859.8304968035591,863.001878862724,866.1747165421202,869.349010844142,872.5247627721055,875.7019733302495,878.8806435237257,882.0607743586243,885.2423668419524,888.4254219816394,891.6099407865495,894.7959242664692,897.9833734321164,901.1722892951402,904.3626728681193,907.5545251645653,910.7478471989216,913.9426399865679,917.1389045438209,920.3366418879286,923.5358530370831,926.7365390104096,929.9387008279773,933.142339510794,936.3474560808136,939.5540515609227,942.7621269749652,945.9716833477214,949.1827217049231,952.3952430732461,955.6092484803157,958.8247389547068,962.0417155259456,965.2601792245096,968.4801310818311,971.7015721302923,974.9245034032356,978.1489259349546,981.3748407607054,984.602248916699,987.8311514401066,991.0615493690602,994.293443742652,997.5268356009474,1000.7617259849558,1003.9981159366725,1007.2360064990462,1010.4753987159966,1013.716293632413,1016.9586922941526,1020.2025957480455,1023.4480050418915,1026.6949212244635,1029.9433453455113,1033.1932784557557,1036.4447216068984,1039.6976758516157,1042.9521422435628,1046.208121837375,1049.4656156886704,1052.724624854045,1055.9851503910813,1059.247193358351,1062.5107548153974,1065.7758358227638,1069.042437441978,1072.310560735552,1075.5802067669902,1078.8513766007927,1082.124071302449,1085.398291938438,1088.674039576239,1091.9513152843265,1095.230120132168,1098.5104551902368,1101.7923215299961,1105.0757202239183,1108.360652345471,1111.647118969131,1114.9351211703724,1118.2246600256767,1121.5157366125386,1124.8083520094478,1128.1025072959164,1131.398203552455,1134.6954418605928,1137.9942233028687,1141.2945489628328,1144.5964199250557,1147.8998372751175,1151.2048020996172,1154.5113154861774,1157.8193785234325,1161.1289923010409,1164.4401579096848,1167.7528764410672,1171.067148987915,1174.3829766439812,1177.7003605040463,1181.0193016639132,1184.3398012204289,1187.661860271448,1190.9854799158784,1194.3106612536467,1197.637405385718,1200.9657134140944,1204.2955864418109,1207.6270255729414,1210.9600319125984,1214.2946065669348,1217.6307506431458,1220.9684652494689,1224.3077514951801,1227.648610490607,1230.9910433471196,1234.3350511771387,1237.6806350941279,1241.027796212611,1244.3765356481454,1247.7268545173629,1251.078753937927,1254.4322350285747,1257.7872989090865,1261.1439467003056,1264.5021795241337,1267.8619985035275,1271.2234047625134,1274.5863994261708,1277.950983620649,1281.3171584731608,1284.684925111982,1288.0542846664612,1291.4252382670093,1294.7977870451123,1298.171932133324,1301.5476746652712,1304.9250157756596,1308.3039566002572,1311.6844982759267,1315.0666419405861,1318.450388733252,1321.8357397940108,1325.2226962640307,1328.6112592855661,1332.0014300019538,1335.393209557611,1338.78659909805,1342.181599769865,1345.5782127207403,1348.9764390994496,1352.3762800558616,1355.7777367409344,1359.1808103067233,1362.5855019063765,1365.9918126941357,1369.3997438253555,1372.8092964564694,1376.2204717450295,1379.6332708496739,1383.0476949301592,1386.4637451473372,1389.8814226631694,1393.300728640721,1396.7216642441708,1400.1442306388053,1403.5684289910187,1406.9942604683256,1410.4217262393468,1413.8508274738233,1417.2815653426096,1420.7139410176806,1424.1479556721297,1427.5836104801692,1431.0209066171337,1434.4598452594873,1437.9004275848056,1441.3426547718082,1444.7865280003207,1448.2320484513148,1451.6792173068861,1455.1280357502583,1458.5785049657934,1462.0306261389833,1465.4844004564566,1468.9398291059806,1472.396913276456,1475.8556541579292,1479.3160529415836,1482.778110819745,1486.2418289858833,1489.7072086346125,1493.174250961696,1496.6429571640383,1500.1133284397074,1503.5853659878994,1507.0590710089837,1510.5344447044681,1514.011488277025,1517.4902029304776,1520.9705898698066,1524.452650301153,1527.936385431818,1531.4217964702639,1534.9088846261166,1538.3976511101628,1541.8880971343606,1545.3802239118304,1548.874032656866,1552.3695245849267,1555.8667009126457,1559.3655628578272,1562.8661116394524,1566.3683484776793,1569.8722745938321,1573.3778912104317,1576.8851995511577,1580.3942008408922,1583.9048963056866,1587.417287172777,1590.931374670592,1594.4471600287416,1597.9646444780265,1601.4838292504355,1605.0047155791508,1608.5273046985476,1612.0515978441927,1615.5775962528514,1619.1053011624845,1622.634713812251,1626.1658354425126,1629.6986672948278,1633.2332106119666,1636.7694666378902,1640.3074366177789,1643.8471217980114,1647.3885234261816,1650.9316427510857,1654.4764810227407,1658.023039492371,1661.5713194124164,1665.1213220365335,1668.6730486195956,1672.2265004176988,1675.7816786881558,1679.3385846894998,1682.8972196814939,1686.4575849251196,1690.0196816825883,1693.5835112173445,1697.149074794046,1700.7163736786042,1704.2854091381396,1707.8561824410262,1711.4286948568624,1715.0029476564887,1718.578942111979,1722.1566794966511,1725.736161085064,1729.3173881530201,1732.900361977565,1736.4850838369875,1740.0715550108325,1743.6597767798849,1747.2497504261864,1750.841477233027,1754.4349584849533,1758.0301954677634,1761.6271894685196,1765.2259417755322,1768.8264536783827,1772.4287264678987,1776.0327614361868,1779.638559876612,1783.2461230837998,1786.8554523536532,1790.4665489833333,1794.079414271282,1797.6940495172075,1801.3104560220927,1804.9286350881976,1808.5485880190572,1812.1703161194873,1815.7938206955787,1819.4191030547117,1823.046164505542,1826.6750063580112,1830.3056299233594,1833.9380365140914,1837.5722274440268,1841.2082040282548,1844.8459675831728,1848.4855194264637,1852.126860877108,1855.7699932553878,1859.4149178828775,1863.061636082457,1866.7101491783087,1870.360458495914,1874.0125653620635,1877.666471104856,1881.3221770536948,1884.9796845392975,1888.6389948936921,1892.3001094502197,1895.9630295435327,1899.6277565096134,1903.294291685741,1906.9626364105407,1910.6327920239328,1914.304759867182,1917.978541282866,1921.6541376148944,1925.3315502085024,1929.0107804102554,1932.6918295680498,1936.3746990311174,1940.0593901500233,1943.7459042766677,1947.4342427642914,1951.1244069674722,1954.8163982421302,1958.5102179455298,1962.2058674362797,1965.903348074331,1969.6026612209953,1973.303808238912,1977.006790492098,1980.7116093458972,1984.4182661670293,1988.12676232356,1991.8370991849133,1995.5492781218782,1999.2633005066,2002.9791677125868,2006.6968811147162,2010.4164420892284,2014.137852013735,2017.8611122672137,2021.5862242300154,2025.3131892838683,2029.0420088118663,2032.7726841984913,2036.5052168295933,2040.2396080924136,2043.9758593755614,2047.7139720690466,2051.453947564245,2055.195787253937,2058.939492532283,2062.685064794834,2066.4325054385354,2070.181815861726,2073.9329974641387,2077.686051646908,2081.4409798125635,2085.1977833650362,2088.956463709663,2092.717022253182,2096.4794604037397,2100.2437795708884,2104.0099811655928,2107.7780666002236,2111.5480372885795,2115.3198946458488,2119.093640088666,2122.8692750350565,2126.6468009044875,2130.4262191178404,2134.207531097416,2137.990738266948,2141.775842051593,2145.5628438779386,2149.3517451740045,2153.1425473692434,2156.935251894538,2160.729860182213,2164.526373666029,2168.3247937811866,2172.125121964329,2175.927359653544,2179.731508288358,2183.537569309763,2187.3455441601727,2191.1554342834806,2194.967241125005,2198.780966131544,2202.5966107513377,2206.4141764340875,2210.233664630956,2214.055076794566,2217.8784143790053,2221.7036788398273,2225.5308716340533,2229.3599942201745,2233.19104805815,2237.024034609416,2240.858955336882,2244.6958117049344,2248.534605179435,2252.3753372277297,2256.2180093186544,2260.062622922509,2263.909179511098,2267.757680557708,2271.6081275371143,2275.4605219255827,2279.3148652008767,2283.171158842253,2287.0294043304657,2290.889603147767,2294.751756777914,2298.6158667061645,2302.48193441928,2306.3499614055327,2310.2199491547017,2314.0918991580747,2317.9658129084546,2321.8416919001593,2325.7195376290183,2329.599351592393,2333.4811352891447,2337.3648902196765,2341.250617885904,2345.138319791271,2349.027997440753,2352.919652340852,2356.813285999602,2360.7088999265743,2364.6064956328737,2368.506074631143,2372.407638435563,2376.311188561862,2380.2167265273038,2384.124253850705,2388.0337720524276,2391.9452826543784,2395.8587871800282,2399.774287154385,2403.6917841040286,2407.6112795570807,2411.532775043237,2415.4562720937447,2419.3817722414205,2423.3092770206404,2427.238787967355,2431.1703066190785,2435.103834514901,2439.0393731954828,2442.9769242030616,2446.9164890814536,2450.8580693760523,2454.8016666338335,2458.7472824033575,2462.6949182347707,2466.6445756798003,2470.5962562917794,2474.549961625611,2478.505693237814,2482.463452686483,2486.423241531327,2490.385061333647,2494.348913656344,2498.3148000639267,2502.2827221225107,2506.2526813998174,2510.22467946518,2514.1987178895415,2518.1747982454617,2522.152922107116,2526.1330910503,2530.1153066524257,2534.0995704925317,2538.08588415128,2542.0742492109584,2546.0646672554885,2550.0571398704124,2554.051668642922,2558.0482551618225,2562.0469010175784,2566.0476078022784,2570.050377109661,2574.0552105351053,2578.062109675635,2582.0710761299233,2586.0821114982937,2590.0952173827227,2594.110395386837,2598.127647115927,2602.1469741769342,2606.168378178463,2610.191860730787,2614.2174234458344,2618.245067937205,2622.274795820176,2626.3066087116804,2630.3405082303416,2634.376495996439,2638.4145736319533,2642.4547427605285,2646.4970050074953,2650.541361999871,2654.587815366358,2658.636366737348,2662.687017744922,2666.7397700228594,2670.7946252066286,2674.8515849334,2678.9106508420427,2682.9718245731256,2687.0351077689284,2691.1005020734283,2695.168009132316,2699.237630593001,2703.3093681045866,2707.383223317913,2711.4591978855187,2715.537293461679,2719.6175117023813,2723.699854265338,2727.784322809992,2731.8709189975107,2735.9596444907966,2740.050500954483,2744.1434900549393,2748.238613460273,2752.335872840331,2756.4352698667044,2760.5368062127272,2764.6404835534813,2768.7463035657984,2772.8542679282564,2776.9643783212014,2781.076636426713,2785.191043928653,2789.307602512623,2793.4263138660062,2797.5471796779366,2801.6702016393247,2805.7953814428456,2809.92272078295,2814.0522213558597,2818.183884859578,2822.317712993885,2826.4537074603395,2830.5918699622907,2834.7322022048684,2838.874705894992,2843.019382741373,2847.1662344545184,2851.3152627467207,2855.466469332092,2859.619855926514,2863.775424247702,2867.933176015149,2872.0931129501787,2876.255236775911,2880.4195492172803,2884.5860520010374,2888.7547468557495,2892.9256355118014,2897.0987197014038,2901.2740011585865,2905.4514816192077,2909.631162820957,2913.813046503352,2917.9971344077458,2922.183428277329,2926.371929857125,2930.5626408940025,2934.7555631366813,2938.950698335708,2943.1480482435,2947.347614614304,2951.5493992042357,2955.753403771261,2959.959630075202,2964.1680798777434,2968.3787549424324,2972.5916570346835,2976.806787921776,2981.0241493728627,2985.243743158966,2989.465571052988,2993.6896348297014,2997.91593626577,3002.144477139729,3006.375259232009,3010.608284324917,3014.8435542026673,3019.0810706513457,3023.3208354589533,3027.5628504153774,3031.8071173124063,3036.0536379437362,3040.3024141049646,3044.5534475935983,3048.8067402090564,3053.0622937526678,3057.3201100276765,3061.5801908392496,3065.842537994471,3070.1071533023496,3074.3740385738165,3078.6431956217366,3082.9146262608974,3087.1883323080365,3091.464315581805,3095.7425779028126,3100.0231210935945,3104.305946978642,3108.5910573843885,3112.8784541392124,3117.16813907345,3121.4601140193863,3125.754380811266,3130.0509412852953,3134.3497972796376,3138.6509506344264,3142.954403191756,3147.2601567956954,3151.5682132922866,3155.8785745295427,3160.1912423574595,3164.5062186280065,3168.8235051951506,3173.143103914823,3177.4650166449646,3181.789245245487,3186.115791578317,3190.4446575073616,3194.775844898535,3199.109355619752,3203.4451915409263,3207.783354533987,3212.1238464728667,3216.466669233516,3220.8118246938957,3225.159314733988,3229.5091412357942,3233.8613060833413,3238.2158111626777,3242.5726583618853,3246.931849571074,3251.293386682397,3255.6572715900274,3260.0235061901985,3264.3920923811656,3268.763032063247,3273.136327138798,3277.511979512232,3281.889991090009,3286.2703637806517,3290.653099494735,3295.0382001449034,3299.425667645861,3303.8155039143803,3308.2077108693047,3312.6022904315505,3316.9992445241114,3321.398575072055,3325.8002840025365,3330.204373244789,3334.610844730145,3339.019700392004,3343.4309421658872,3347.8445719893843,3352.2605918022036,3356.6790035461436,3361.099809165111,3365.5230106051185,3369.9486098142897,3374.3766087428576,3378.8070093431743,3383.2398135697076,3387.67502337905,3392.112640729916,3396.552667583148,3400.995105901715,3405.439957650724,3409.887224797416,3414.3369093111633,3418.7890131634977,3423.2435383280736,3427.70048678071,3432.159860499365,3436.621661464158,3441.085891657358,3445.5525530634022,3450.0216476688747,3454.4931774625384,3458.9671444353207,3463.443550580314,3467.922397892793,3472.403688370201,3476.8874240121677,3481.3736068205053,3485.862238799209,3490.353321954457,3494.8468582946316,3499.342849830302,3503.841298574238,3508.3422065414034,3512.845575748981,3517.3514082163365,3521.859705965073,3526.370471018983,3530.8837054040905,3535.39941114863,3539.9175902830593,3544.4382448400593,3548.961376854548,3553.486988363662,3558.0150814067765,3562.545658025514,3567.0787202637166,3571.6142701674926,3576.152309785177,3580.6928411673634,3585.2358663668983,3589.7813874388867,3594.329406440682,3598.8799254319147,3603.4329464744533
